-0.02658901	-0.015426922	-0.013401864	0.03922804	-0.008294926	0.020906586	-0.016234491	-0.02137834
-0.013181763	-0.011090617	0.012176271	-0.00452685	0.030182743	0.007033723	-0.0030610263	0.02987362
-0.020555697	0.051403206	-0.016593833	-0.04454632	0.056716733	-0.0039148503	-0.026934661	0.028529175
-0.016977115	-0.023495037	0.0061177267	-0.038552966	-0.03830895	0.004879399	-0.0007543703	0.05609058
0.04497343	0.034125548	-0.056613974	0.01374056	0.023433397	-0.021448268	-0.005628634	0.030027598
0.0056710043	-0.0006883487	0.065865844	-0.0031187434	-0.022845624	0.010786484	-0.032003768	0.032731306
-0.0066555045	0.005561231	-0.05207242	-0.017257245	-0.050203007	-0.017576147	0.05555389	-0.0013354766
0.06917832	-0.0025924586	-0.004844742	-0.039674297	0.008379842	-0.0055308808	0.03066667	-0.0008256546
0.0077232807	-0.037494175	0.014021025	-0.02961122	-0.015461628	0.032729592	0.052406095	-0.04838179
-0.056440108	0.030974802	-0.0063884375	-0.019978104	0.05338089	-0.022203734	0.05454806	0.013447014
0.0284415	0.031709533	-0.0106504	0.0064212265	0.013105796	0.0028022092	0.0073972763	0.020420933
0.020350369	0.0052517815	-0.017763525	0.00038789926	-0.035372872	-0.025475562	0.029924236	-0.07401842
0.020962551	0.041811567	0.028581982	0.01683197	0.009681567	0.0077112066	0.05492748	-0.05461082
0.009005182	0.023419159	-0.049123555	0.012007041	-0.0010479849	-0.003942679	0.025423292	-0.056163292
-0.010383187	0.02168263	-0.008808618	0.060309447	0.06992815	-0.059513513	-0.023556722	-0.0009653534
-0.053831458	-0.011029858	0.045949187	0.07478551	-0.0382293	0.02069837	0.01973899	-0.021381106
-0.021414954	-0.024845628	0.01411475	0.020310875	-0.022907656	0.002189146	0.075611785	0.04051245
-0.026708769	-0.0064111315	-0.017526813	0.010533706	-0.011960114	0.02612702	0.0002570827	0.00094966625
0.027409947	-0.06764778	-0.036604226	-0.033449832	0.00275594	0.020203657	0.0034670571	-0.006285856
0.029375829	0.022974376	-0.014303031	-0.051043887	0.022991944	-0.037478536	-0.0072881123	0.007318251
-0.031473044	0.007755056	0.04863132	0.027150726	0.04089863	-0.009602936	0.014756394	0.026732583
0.05547261	0.01687563	-0.0027437385	0.04887359	-0.012431809	-0.010201537	-0.05681973	0.011666254
-0.0055328957	0.08947881	0.058301944	-0.004684494	-0.010172615	-0.04995029	-0.00965485	0.056885388
-0.020518633	-0.03843627	-0.019850282	0.09432975	0.006170692	0.078816116	-0.025161438	-0.07276004
0.0378172	0.044565924	0.034738768	-0.003861923	0.038523197	0.030521054	0.03709558	0.05260771
